"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M35643","HP_PLEURITIS","21/8184","28/16896",0.00387619352162223,0.105255407263129,0.0954755129043438,"FAS/C4A/FCGR2B/CTLA4/PTPN22/CCR1/FCGR2A/IFNGR1/IRF4/HLA-DPA1/HLA-B/ERAP1/IL12A/TLR4/HLA-DPB1/DNASE1/STAT4/UBAC2/IL10/TNFRSF1A/IL12A-AS1",21
"M48406","GOBP_METALLO_SULFUR_CLUSTER_ASSEMBLY","21/8184","28/16896",0.00387619352162223,0.105255407263129,0.0954755129043438,"NUBPL/NFS1/BOLA2/NUBP2/ISCA1/HSCB/BOLA1/GLRX3/CIAO3/HSPA9/FXN/NFU1/CIAPIN1/ABCB7/ISCA2/CIAO1/NUBP1/ISCU/NDUFAB1/NDOR1/GLRX5",21
"M48837","HP_SMALL_INTESTINAL_STENOSIS","21/8184","28/16896",0.00387619352162223,0.105255407263129,0.0954755129043438,"FANCB/BRCA1/RAD51C/FANCA/BRCA2/FANCE/FANCG/CDC45/RAD51/RFWD3/FANCD2/FANCI/MAD2L2/FANCL/FAAP100/FANCC/SMAD4/SLX4/FANCF/WNT7B/FANCM",21
"M48945","HP_ABNORMAL_ENZYME_ACTIVITY_IN_CULTURED_FIBROBLASTS","21/8184","28/16896",0.00387619352162223,0.105255407263129,0.0954755129043438,"CBS/MCCC1/PLOD1/IVD/AMACR/CHST3/PEX7/PCK1/GK/ALDH6A1/SC5D/SPR/OXCT1/AGPS/ASPA/PHYH/GNS/HMGCL/IBA57/HSD3B7/HADHA",21
"M46901","GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","78/8184","129/16896",0.00390293029894501,0.105255407263129,0.0954755129043438,"CDKN2A/RASD2/BIRC3/INAVA/PELI1/CDC20/SKP2/WFS1/TSPYL5/NMI/PTPN22/MALT1/LAPTM5/RIPK2/FAM107A/DCUN1D5/AMER1/NDFIP1/CUL3/DCUN1D1/CDC14B/ANGPT1/RASSF5/PRICKLE1/STUB1/SPHK1/DCUN1D4/UBE2V2/UBE2D1/TANK/TBC1D7/FBXO4/UBQLN1/GSK3B/BIRC2/UBE3A/CENPX/MAPK9/UBE2C/RWDD3/FANCI/HSPA5/UBA2/UBE2N/KDM1A/PIAS1/PDCD6/ARNT/SENP2/HUWE1/DNAJA3/TOLLIP/GNL3/PTTG1IP/ZC3H12A/XIAP/PIAS3/DERL1/TNIP1/BCL10/DCUN1D3/CENPS/AIMP2/WBP1L/VCP/CHFR/MARCHF7/DCUN1D2/DDX3X/NDFIP2/FANCM/TRAF6/NOP53/PINK1/DNAJB2/UBE2L3/TICAM1/FBXW7",78
"M35940","HP_SKELETAL_DYSPLASIA","107/8184","183/16896",0.00392189295182297,0.105255407263129,0.0954755129043438,"BMPR1B/FGFR3/CDH3/MATN3/ENPP1/COMP/FLRT3/SOX10/GLI3/COL10A1/LRRC8C/LBR/IL17RD/TRIP11/COL3A1/SFRP4/CANT1/WDR19/ANKH/CHST3/PEX7/CCN6/IFT140/PEX13/LRRK1/CHD7/PEX12/ALDH3A2/MAP3K7/BMP4/GJA1/SPRED1/DYNC2LI1/NDNF/FGFR1/TYROBP/PEX19/COL9A3/DNAJC21/XYLT1/TMEM165/FAT4/CEP120/TMEM67/CRTAP/ANOS1/FLNB/TBXAS1/NLRP3/TCOF1/WDR35/NOTCH2/AKT1/PTEN/PAM16/POLR1D/KRAS/FLNA/DYNC2H1/NF1/DCHS1/GEMIN4/ALG3/ALG6/PHYH/SMO/HESX1/SEC24D/ANAPC1/HSPG2/MBTPS1/GPX4/ARSB/GNS/IDUA/DYNC2I1/VPS33A/STAC3/POLR1C/PEX1/PEX5/POLR1B/SLC26A2/PROK2/DYM/HSPA9/UFSP2/KIF22/PEX3/IFT172/PEX2/IARS2/SRP54/COL9A1/TRPV4/DDRGK1/PIK3C2A/EXOC6B/ACTB/CWC27/SPRY4/LOXL3/GDF5/EXTL3/HDAC6/PEX26/ACTG1",107
"M34896","HP_DEPRESSION","237/8184","432/16896",0.003934503866558,0.105255407263129,0.0954755129043438,"ERBB4/AR/MAPT/SLC6A14/MMP1/CEACAM6/CLCN4/KISS1R/CBS/GSTM3/UCHL1/ARSG/KCNN4/PLCH1/ATP8B1/WFS1/C4A/DNAJC6/GPRC5B/TTC8/TDO2/IGHG1/BBS4/FDXR/TNFAIP3/BBS1/PTCH1/FCGR2B/FCGR3B/SLC2A3/OPTN/ETS1/MAPK1/NCF1/PRNP/ATP7B/ADGRV1/XK/NR4A2/EDNRA/STIL/ITPR1/CTLA4/SIX3/PTPN22/AMACR/SLC11A1/SEMA4D/CHEK2/HLA-DQB1/FA2H/BBIP1/RPS6KA3/IFNG/CYP27A1/TMEM106B/HLA-DQA1/KCNJ2/DNA2/PER2/CHD7/SLC26A9/IFT27/DNAJC13/CEP290/MOG/FKBP5/CTSF/KIAA0319L/PODXL/CR2/LZTFL1/C9orf72/IRF4/ITGAM/BRCA2/FGFR1/HLA-B/ATP9A/SPR/STUB1/SMC1A/ALDH4A1/MSH2/HLA-DRB1/TET3/NPHP1/SCLT1/BRAF/CPOX/PDGFRB/CABP4/IRAK1/SLC9A3/MKS1/NEK1/CISD2/RAB32/ATXN10/GAS1/EIF4G1/CDKN2B/DISP1/RRM2B/PTS/TBC1D7/HTT/NAA60/CACNA1H/SRPX2/CFAP418/ANG/PRKAR1A/VPS13C/DCTN4/ZFX/MUTYH/CSF1R/TCF4/MATR3/KMT2B/MLH1/PIK3CA/FRYL/BBS7/BMPR1A/PDGFB/IFT74/PDE11A/BBS10/CIB2/KRAS/GSN/DNASE1/SDCCAG8/VAPB/C19orf12/MECP2/KDM1A/BBS5/STAT4/CARS1/AFG3L2/ATP2A2/GIGYF2/ATXN2/CEP78/MSH6/TSC2/USP8/CDKN1B/IMPDH2/PPFIA3/COASY/IDUA/JMJD1C/CTSH/FICD/POLD1/PFN1/DGUOK/ALAD/ARL6/TBK1/DNAJC30/POLG2/JAZF1/SCARB2/COQ2/PROK2/BBS9/GALT/HARS1/FXN/AP1G1/CEP19/DNMT1/IL10/GLT8D1/GRN/ABCB7/BCR/POLG/BBS2/HNRNPA1/HIRA/PTPA/GDAP2/IFT172/NPAT/WDPCP/PPARGC1A/TNIP1/HMBS/SOD1/PSEN1/SLC7A6OS/SMPD1/AOPEP/MAN2B1/MSTO1/CHD8/VCP/CACNA1I/VPS37D/SQSTM1/TK2/XPR1/SPAST/TBP/AIP/ANXA11/HTRA2/USP48/PMS2/SPRY4/AARS2/FMR1/PINK1/GNA11/LIMK1/UBE2L3/GNRH1/GTF2IRD2/TSC1/GPR35/CTCF/PARK7/P2RY11/PANK2/FLT4/CLN6/ARMC5/ESPN/CHRNA4/PDCD1/KCNT1",237
"M24248","GOBP_VASCULAR_WOUND_HEALING","16/8184","20/16896",0.00394169679323631,0.105255407263129,0.0954755129043438,"XBP1/GATA2/SMOC2/MCAM/TNFAIP3/HPSE/TNF/ALOX5/SLC12A2/VEGFA/NDNF/FOXC2/HTN1/ADIPOR2/KDR/CD34",16
"M45391","HP_EPIDIDYMITIS","16/8184","20/16896",0.00394169679323631,0.105255407263129,0.0954755129043438,"LYN/IGKC/FAS/C4A/CCR1/IFNGR1/HLA-B/ERAP1/IL12A/PSMB8/TLR4/BTK/STAT4/UBAC2/IL10/IL12A-AS1",16
"M49858","HP_GENITAL_ULCERS","16/8184","20/16896",0.00394169679323631,0.105255407263129,0.0954755129043438,"FAS/C4A/TNFAIP3/CCR1/DCLRE1C/IFNGR1/NRAS/HLA-B/ERAP1/BRAF/IL12A/TLR4/STAT4/UBAC2/IL10/IL12A-AS1",16
"M34536","HP_GLOMERULONEPHRITIS","72/8184","118/16896",0.00394247523900073,0.105255407263129,0.0954755129043438,"MMP1/FAS/C4A/IGHG1/TNFAIP3/FCGR2B/FCGR3B/ANLN/ETS1/C1QA/WDR19/CTLA4/PTPN22/TRIM8/CCR1/LACC1/FCGR2A/PAX2/SOCS1/DGKE/LMNB2/NUP93/KIAA0319L/EMP2/CR2/KANK2/IFNGR1/HLA-DPA1/ITGAM/PTPRO/HLA-B/SLC7A7/MAGI2/HLA-DRB1/PLCE1/NUP205/LAMB2/ERAP1/IL12A/IRAK1/FASLG/NUP160/ZAP70/COPA/TLR4/HLA-DPB1/C3/TAPBP/ARHGDIA/IL6/LAMA5/PGM3/ARPC5/AVIL/DNASE1/MYO1E/TBC1D8B/MECP2/STAT4/UBAC2/PRKCD/JAZF1/CASP10/IL10/TNIP1/GAPVD1/ARHGAP24/NUP133/UBE2L3/LMX1B/IL12A-AS1/PDCD1",72
"M18259","GOBP_DETECTION_OF_BIOTIC_STIMULUS","27/8184","38/16896",0.00395882608719445,0.105255407263129,0.0954755129043438,"DACH1/CLEC7A/TLR1/PGLYRP2/TLR2/LBP/TLR6/PAK1/HLA-B/HLA-DRB1/NAIP/CD1D/TLR4/NLRP3/TSPO/NF2/HLA-A/LATS2/SCARB1/SMO/NLRC4/PTPRJ/ATF2/SSC5D/NOD1/PGLYRP4/NR4A1",27
"M38258","HP_MALAR_RASH","27/8184","38/16896",0.00395882608719445,0.105255407263129,0.0954755129043438,"CBS/C4A/IGHG1/TNFAIP3/FCGR2B/FCGR3B/ETS1/C1QB/CTLA4/PTPN22/BLM/SAT1/FCGR2A/KIAA0319L/CR2/ITGAM/HLA-DRB1/IRAK1/DNASE1/MECP2/STAT4/JAZF1/CASP10/IL10/TNIP1/UBE2L3/PDCD1",27
"M18976","GOMF_MHC_PROTEIN_BINDING","24/8184","33/16896",0.00402048743957061,0.106265137450294,0.0963914231651212,"CLEC7A/TAP2/LILRB2/TAP1/LILRB1/MARCHF1/CD8A/LAG3/PILRA/KLRD1/KLRC4-KLRK1/CYRIB/KLRK1/CD74/CD8B/HLA-E/TAPBP/TUBB/DERL1/VCP/KIR3DL2/ATP5F1A/CD244/KIR2DS4",24
"M36707","HP_RECURRENT_BACTERIAL_SKIN_INFECTIONS","24/8184","33/16896",0.00402048743957061,0.106265137450294,0.0963914231651212,"CTSC/CYBB/LAMC2/NCF1/GJB6/NCF2/LAMB3/CYBA/IL2RG/LCP2/IL10RA/DOCK8/LAMA3/ADAM17/OTULIN/ZAP70/STAT3/BTK/IL17RA/MYD88/PSEN1/UROD/TRAF3/UROS",24
"M16062","GOBP_PROTEIN_LOCALIZATION_TO_NUCLEUS","180/8184","322/16896",0.00402555765573407,0.106265137450294,0.0963914231651212,"PGR/MMP12/ZIC1/APOD/CDKN2A/XBP1/FERMT1/SOX9/TRIM29/GLI3/WWTR1/BBS4/MDM2/EDN1/MFHAS1/CWH43/LILRB4/SKP1/COPS9/SIX3/E2F3/TRIM8/NOTCH1/CARD10/RPF2/TGFB2/JAK2/HCLS1/KPNA4/SYK/CDH1/LMNB2/BAG3/RAP1GDS1/NUP93/SRSF1/PIK3R1/CDK1/TOR1AIP2/UBR5/ANGPT1/RASSF5/BMP4/TCF7L2/RAN/SMAD3/ORMDL3/PRICKLE1/SIN3A/TPR/APPL2/ZPR1/YAP1/SUN1/KPNA3/COL1A1/NUP155/SIGMAR1/FAM76B/TFRC/ASF1A/TMEM201/MSX1/POLA2/PML/CTNNA1/CREBBP/SPG11/ZBTB7A/INTS13/CCT5/AKIRIN2/HNRNPU/IPO5/MDFIC/DKC1/CCT4/FBXO4/GLIS2/ING1/FYN/PKIG/ILRUN/OTUD7B/NUP50/HIKESHI/GSK3B/ECT2/NF2/TCP1/GPN1/HDGF/HEATR1/STAT3/AKT1/XPA/PLK1/CALR/BYSL/LATS2/FLNA/LIMK2/NF1/CCT2/NUTF2/PINX1/FGF9/YWHAB/APP/NFKBIA/SMO/NUP88/RRP7A/ASF1B/TSC2/UTP25/MBTPS1/NUP153/SUMO3/SEC13/IPO11/YWHAZ/NUP54/WRN/SUN2/KPNA5/DCLK2/PRKCD/GPN3/PTTG1IP/ZC3H12A/NUAK2/GLUL/NOS3/GUSB/RPL23/CIZ1/PYGO1/NUP62/IPO4/HEATR3/CRY2/TAF8/NUP98/KAT7/TRAF3IP2/TNPO3/MAPK14/LARP7/KPNA1/NOL8/CCT6A/SQSTM1/TOR1AIP1/ATF2/POM121/PHB2/PAF1/LATS1/POLR1A/SUPT7L/NUP133/RANBP2/TMEM147/NMD3/NOP53/RBM22/CCT3/PLRG1/TNPO1/CCT8/PARK7/SUMO4/FAM53C/CCT7/NR4A1/NUP188/CFL1/CHP2/CABP1",180
"M15340","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","182/8184","326/16896",0.00413454197828642,0.108174758576927,0.0981236102447111,"ESR1/S100A8/S100A9/LTF/CLEC7A/CLEC4E/AIM2/GBP5/LYN/BIRC3/INAVA/FCN1/TLR1/PELI1/PLCG2/TLR2/CGAS/CD274/BPIFB1/TLR8/TNFAIP3/LBP/TRAF3IP3/CTSS/PIK3AP1/CD14/MFHAS1/CASP6/CASP1/IFIH1/AURKB/NMI/KCNK6/TSPAN6/ADCY7/IFI16/RSAD2/PTPN22/HEXIM1/RIOK3/CYBA/TNF/RIPK2/PPP2CA/HCFC2/RPS6KA3/MNDA/LYPLAL1/LACC1/ZBP1/SYK/RAB7B/IRAK2/OASL/RIGI/KLRD1/TIFA/PAK3/PIK3R1/MAP3K7/SLC15A2/CD300A/CSNK1A1/PPP6C/PCBP2/CYLD/TLR6/TKFC/IRF4/PAK1/IRF1/HAVCR2/GDI1/TRIL/TYROBP/SIN3A/HCK/APPL2/PDPK1/TRIM3/KLRC4-KLRK1/OTULIN/KLRK1/NAIP/PJA2/FCN3/IRAK1/NR1H3/IKBKE/CD300LF/CREBBP/SLC15A3/SFPQ/TLR4/ERBIN/IPO5/NLRP3/SMPDL3A/FYN/UBQLN1/PHB1/TNIP3/ANKRD17/BIRC2/NLRC3/LGALS9/LSM14A/MATR3/FOSL1/DHX33/AKT1/MAPK8/OGT/PRKDC/HSPD1/MARCHF5/TIFAB/BTK/ZDHHC18/LATS2/ALPK1/P2RX7/RNF144A/FBXL2/APP/BECN1/NFKBIA/ITCH/ELP6/USP15/ACOD1/ARRB2/MYD88/TAX1BP1/SARM1/TBK1/RNF34/NLRC4/PAK2/TIRAP/COLEC11/RNF135/TLR10/XIAP/XRCC5/HMGB1/TRIM65/SLC19A1/TYRO3/TNIP1/STMP1/BCL10/PSPC1/RNF125/ZDHHC3/SQSTM1/NAGLU/NAGK/LETMD1/PHB2/DDX3X/NLRX1/TRAF3/LATS1/RELA/AARS2/TRAF6/NOP53/LILRA2/EIF2AK2/SIRT2/TARBP2/NOD1/CPTP/TRAF2/TOMM70/NR1D1/TICAM1/CACTIN/GRAMD4/KIR2DS2/TRIM15",182
"M45979","GOCC_ACETYLTRANSFERASE_COMPLEX","67/8184","109/16896",0.00413456951817325,0.108174758576927,0.0981236102447111,"ACTL8/PDK1/KAT6B/YEATS2/TADA2B/MSL3/YEATS4/MAP3K7/ING3/NASP/JADE3/TAF5/PDHA1/DR1/JADE2/TAF9B/ACTL6A/MEAF6/ASF1A/MSL1/CREBBP/NAA38/PHF20/DLAT/VPS72/PHF20L1/WDR5/BRD8/NAA30/OGT/PDK2/NAA50/KANSL1L/TAF9/TAF7/ASF1B/TAF2/TAF5L/EPC1/ZZZ3/JADE1/SF3B3/NAA35/PDHB/TRRAP/NAA10/TAF4/KAT7/SF3B5/SUPT20H/POLE3/KAT14/ATF2/NAA15/SGF29/EP400/ACTB/SUPT7L/SUPT3H/BRPF1/ING4/KANSL3/USP22/TAF6L/MBTD1/HCFC1/ACTG1",67
"M38955","HP_ABNORMAL_CIRCULATING_IGE_CONCENTRATION","38/8184","57/16896",0.0041369259165344,0.108174758576927,0.0981236102447111,"DSG1/EGFR/IL6ST/IL7R/FAS/IL2RA/LCK/CARD10/IL2RG/IL6R/CARD9/DCLRE1C/CD247/DOCK8/IRF4/TCF3/CD40/ADAM17/MAN2B2/ADA/NCKAP1L/FASLG/BACH2/POLD3/STAT3/PGM3/BTK/ARPC5/NFKBIA/DOCK11/CASP10/SLC19A1/TRAF3/ZNF341/WAS/CARD11/EXTL3/PDCD1",38
"M42774","GOBP_GRANULOCYTE_ACTIVATION","38/8184","57/16896",0.0041369259165344,0.108174758576927,0.0981236102447111,"CXCL8/ANXA3/CXCL6/PREX1/CCL5/FCGR2B/ANXA1/FCER1G/ITGB2/CCL3/CCR2/IL15/TNF/SYK/IL18/CD300A/ITGAM/TYROBP/IL18RAP/CLEC12A/CXCR2/IGHE/KARS1/CAMP/DNASE1/CTSG/MYD88/PRKCD/SPI1/FCAR/VAMP2/GRN/STX4/BCR/TRAF3IP2/KMT2E/LILRA2/PRG3",38
"M34773","HP_PROPTOSIS","159/8184","282/16896",0.00422911294363956,0.110325118132075,0.100074167340018,"PSAT1/FOXC1/ZIC1/FGFR3/ABCA12/VANGL2/CPLX1/SOX9/PHGDH/RRAS2/IGF2/SPRED2/NEDD4L/LRP2/PTCH1/PCLO/SMARCE1/TGFB3/ASPM/COL3A1/FANCB/MRAS/WDR4/CANT1/SETBP1/THRB/CTLA4/NFIX/TNFRSF11A/PLAGL1/SIX3/PTPN22/SNRPN/WASF1/ZFPM2/CHST3/FAM20C/BRCA1/PPP2CA/CDH11/CYP27A1/FBN1/RAD51C/ERI1/BMP4/SMAD3/CBL/FANCA/SERPINH1/IRF4/HLA-DPA1/BRCA2/FGFR1/NRAS/HECTD4/SIN3A/SLC39A14/COL1A1/AFF4/ESCO2/XYLT1/FBXO11/BRAF/LIN28B/PDGFRB/SOS1/ASXL1/FANCE/CRTAP/PSMB8/FANCG/TBC1D24/PLOD3/COG1/CREBBP/FLNB/NDE1/WDR26/NLRP3/CRIPT/NAA60/HLA-DPB1/LETM1/CKAP2L/CSGALNACT1/CDC45/RAD51/DYNC1I2/RFWD3/LTBP1/RASA2/NF2/FANCD2/SKI/ELMO2/PLK4/AKT1/IFT81/PIK3CA/MTHFR/ALPL/PDGFB/SHPK/TBCK/PIGG/KRAS/FANCI/RIT1/FLNA/NF1/MAD2L2/KDM5A/CLP1/FGF9/EFEMP2/TGDS/FANCL/NSD2/SMO/SEC24D/HSPG2/ITCH/KDR/SLC29A3/TCTN3/MYD88/POLD1/GATA4/FAAP100/FANCC/APC/BPNT2/KCNJ6/POR/DVL3/SLX4/SH3BP2/RAF1/NAA10/HACE1/FANCF/MAN2B1/NIPBL/PIGB/PPIB/SKIC3/PARS2/PLCB3/FANCM/WBP4/DBR1/CACNA1C/LEMD2/TRAF7/ASXL2/CTBP1/FLT4/VAC14/EXTL3",159
"M6428","GOBP_TYPE_II_INTERFERON_PRODUCTION","80/8184","133/16896",0.0042584854588902,0.110830582823276,0.100532666355911,"GATA3/IL27RA/IL12RB2/IL20RA/CLEC7A/PDE4B/PGLYRP2/SLC7A5/RARA/PSMA5/CD274/TLR8/CD14/LILRB1/IL1B/PRNP/PSMB9/LILRB4/CCR2/PDCD1LG2/CEBPG/CD2/PTPN22/CR1/SLC11A1/TNF/IL18R1/LAPTM5/RIPK2/IL18/SIRPA/IRF8/CD47/SLAMF1/HLA-DPA1/XCL1/HAVCR2/IL12RB1/CD96/HLA-DRB1/KLRC4-KLRK1/FADD/CYRIB/KLRK1/BTN3A2/IL23A/IL12A/PSMB2/PSMB8/SASH3/CD226/IL18RAP/TLR4/HLA-DPB1/LGALS9/VSIR/HLA-A/HSPD1/BTN3A1/SLAMF6/PSMA2/HRAS/APP/PSMB10/TNFSF14/ZC3H12A/UFSP2/IL10/HMGB1/PSMB4/CD3E/IL20RB/UBA5/ZFPM1/LTA/ZNF683/IFNL1/IL1RL1/IL36RN/CD244",80
"M34925","HP_PERIPHERAL_AXONAL_DEGENERATION","119/8184","206/16896",0.0042988741235666,0.111286270125677,0.100946013090791,"RETREG1/HSPB8/UCHL1/GDAP1/RYR1/IFRD1/HSPB1/WFS1/TRIM2/REEP1/FDXR/KIF1B/NDRG1/ATP11A/AGTPBP1/GNB4/XK/RTN2/PLOD1/ELOVL5/PIEZO2/SAMD9L/WARS1/TYMP/CYP27A1/BAG3/BIN1/MOCS2/ERBB2/ELOVL4/CAPRIN1/PRICKLE1/KCNJ10/EXOSC8/LAMA2/TYROBP/SURF1/COX20/KPNA3/PLEKHG4/COA7/SPTLC2/ATL3/BRAF/VPS41/SPG11/PIK3R5/KCNJ11/ABCC8/CCT5/ABCA1/RRM2B/SLC25A46/KIF1A/LIG3/EXOSC3/PLXNA1/ATAD3A/RNF220/KARS1/STAT3/PMP22/SHMT2/VWA1/KCNK9/KRAS/AMPD2/YARS1/C19orf12/TFG/KLC2/ASCC1/MOCS1/AFG3L2/PRPS1/ERCC6/UBTF/COASY/SLC12A6/TDP1/ACOX1/DGUOK/DNM2/TRAPPC11/POLG2/TUBB3/IBA57/LRSAM1/HARS1/FXN/MORC2/POLG/HNRNPA1/VPS13D/HMBS/CYP2U1/HINT1/NGLY1/IARS2/COG8/ADPRS/SPTAN1/TRPV4/VCP/VRK1/TK2/PIGB/MPZ/IGHMBP2/SPTBN4/GBF1/ERCC8/RFC1/KLHL9/SH3TC2/DHX16/CTDP1/MTMR14/FLRT1",119
"M37845","HP_ABNORMAL_CNS_MYELINATION","231/8184","421/16896",0.00433393261341382,0.111286270125677,0.100946013090791,"ABAT/SLC1A2/GDAP1/SOX10/PHGDH/NEDD4L/NRCAM/GLS/GPT2/FDXR/UGDH/CYB5A/FOXG1/RMND1/IFIH1/PRF1/HYCC1/ATP11A/PHACTR1/ZC4H2/FANCB/TMTC3/DALRD3/NDUFAF4/GABRA5/STXBP1/TRIM8/SAMHD1/FOXP1/PEX7/HLA-DQB1/PPP2CA/HTRA1/WARS1/CLCN3/FA2H/CDK19/ARNT2/CYP27A1/TRMT10A/TMEM106B/PEX13/CUL3/RAP1GDS1/NDUFB10/ALDH3A2/FBXL4/DHX30/ALDH6A1/BMP4/YME1L1/ELOVL4/TEFM/TAF13/TKFC/NUBPL/AIMP1/PNPT1/LRPPRC/EDNRB/SLC1A4/NDUFS1/ATP9A/SIN3A/TPR/PURA/PEX19/HLA-DRB1/FAR1/EXOC2/PLAA/RBM8A/SIGMAR1/BCAS3/IFT56/EZH2/HSD17B4/CDC40/SEL1L/ARID1B/TBC1D24/SPG11/CLTC/PIGL/ALG8/NDUFS4/CHKA/WDR26/EARS2/TRNT1/PIGV/PGAP3/HS2ST1/MED17/SUMF1/HIKESHI/EPRS1/ZFX/TARS1/NAE1/CSF1R/RERE/RNF220/NRROS/KARS1/REPS1/INTS11/PIGS/FH/PGM3/PRKDC/KCNN2/HSPD1/C18orf32/SHPK/MMUT/PIGG/GTF2E2/ASPA/ACY1/SNIP1/KDM1A/GEMIN4/FANCL/ESAM/NDUFAF1/CARS1/AFG3L2/PRPS1/RNASET2/ATXN2/NDUFAF8/ERCC6/PLEKHG2/MADD/NADK2/ALG13/PPFIA3/ISCA1/ALS2/IDUA/TAF2/LIAS/PYCR2/NDUFS8/VPS33A/ADARB1/EXOSC5/ELOVL1/ACOX1/TAOK1/DARS1/GTPBP2/PIGA/POLR1C/PEX1/TRAPPC11/RNASEH2C/AFG2A/GALC/TUFM/ZNF148/IBA57/GLUL/GET4/TMEM126B/DNM1L/PIGY/MORC2/ZMIZ1/COX14/TRRAP/POGZ/DPAGT1/MRPL39/FCSK/YY1/D2HGDH/SLC19A1/SLC35A2/HMBS/HNRNPC/NDUFAF3/DDOST/PIGU/SMPD1/NGLY1/IARS2/NIPBL/ISCA2/AIMP2/YRDC/MMACHC/NDUFV1/ADSL/SPTAN1/CACNA1I/RHOBTB2/MAL/TIMMDC1/EEF1D/UBA5/FBXO28/SMPD4/EXOC8/MPLKIP/POLR1A/GOLGA2/PARS2/NUP133/CLCN7/TMEM147/EIF2AK2/U2AF2/ERCC8/GTPBP3/GLRX5/AP3D1/TRMT5/MED27/RBSN/LEMD2/LMX1B/GTPBP1/POLR2A/C2orf69/NUP188/HCFC1/GRIK2/NKX6-2/KCNT1",231
"M22814","GOBP_ENDOSOMAL_TRANSPORT","173/8184","309/16896",0.0043544181933577,0.111286270125677,0.100946013090791,"REPS2/ANXA8L1/ZFYVE16/KIF16B/RAB17/RAB11A/MICALL1/CRACR2A/ANKRD50/DCLK1/WIPF3/DIAPH3/MAPK1/RAB21/RAB11FIP3/RCSD1/COMMD2/SNX2/MYO5B/MSN/RAB29/RDX/RHOBTB3/RAB6B/ARL4C/RAB12/RAB7B/CORO1A/TMEM87A/SNX8/RASSF9/STAM2/ANXA8/DNAJC13/CCDC93/EMP2/CORO1C/MTMR2/SNX5/PIK3C3/ARL1/ANKRD27/ATP6AP1/VPS37A/ATP9A/COMMD10/ARFIP1/ERC1/CHMP2A/VPS54/SNX1/ITSN1/GOLT1B/DENND1A/PREPL/TMEM87B/BLTP3B/AP5M1/USP7/RAB5B/CLTC/VPS13B/GOLT1A/ABCA1/SNX3/RAB14/SLC66A2/CHMP1B/RAB11FIP4/HOOK3/RAB9A/ACAP2/EHBP1/EHBP1L1/RIC1/SORT1/STX6/NF2/MYO1D/AKAP5/GOSR1/WDR91/BLOC1S1/VPS25/REPS1/PICALM/INPP5F/GCC2/MON2/EZR/VPS37C/TMEM50B/VPS50/TRIM27/BECN1/CHMP4C/EHD3/EHD1/VPS28/EHD2/TBC1D10C/VTI1A/EPS15L1/CHMP4B/EPS15/ALS2/UBAP1/STX10/VTI1B/VAMP4/RAB6A/SCARB2/ARHGAP8/WASHC2C/UBXN6/DAB2/RAB4B/BAIAP3/SNX9/MAPK3/ARF6/DENND1C/SGSM2/TRAPPC10/VPS53/RAB10/WASHC3/WASHC2A/VPS26A/LEPROTL1/COMMD6/VTA1/VCP/SNX12/VPS26C/TSG101/VPS37D/RAB5C/SQSTM1/EHD4/ATG14/PLEKHA3/STAM/TINAGL1/HEATR5A/VPS52/SNX32/RAB8B/TBC1D10A/AP5S1/COMMD4/ARHGAP1/BLTP1/BET1L/GBF1/DENND2A/WAS/AP5Z1/SNX33/AP3D1/RABGEF1/RBSN/CLEC16A/TBC1D23/RILP/AP5B1/SH3TC2/TMEM50A/VPS39/VPS29/ALS2CL/LMTK2/DENND10",173
"M18156","GOMF_MHC_CLASS_II_RECEPTOR_ACTIVITY","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"HLA-DOB/HLA-DQB1/HLA-DQA1/CD247/TRAC/CD3D/HLA-DPA1/CD3G/HLA-DOA/CD3E",10
"M25880","GOCC_GATOR2_COMPLEX","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"SESN3/SEH1L/WDR24/MIOS/CASTOR1/SESN1/SEC13/WDR59/SZT2/CASTOR2",10
"M38843","HP_RECURRENT_PHARYNGITIS","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"PTPN22/SH2D1A/IRF4/HLA-B/HLA-DRB1/NFKB2/SLC29A3/XIAP/TNFRSF1A/ALG12",10
"M41315","HP_INCREASED_TOTAL_B_CELL_COUNT","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"LYN/FAS/PTPRC/NCKAP1L/FASLG/MAP3K14/NFKBIA/PRKCD/CASP10/CARD11",10
"M41643","HP_HYPERPLASIA_OF_THE_MAXILLA","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"HBB/SOX5/SIN3A/ESCO2/FHL1/WDR26/PIK3CA/AP2M1/ZNF668/ZBTB11",10
"M48851","HP_ANTIMITOCHONDRIAL_ANTIBODY_POSITIVITY","10/8184","11/16896",0.00436633241676463,0.111286270125677,0.100946013090791,"SPIB/LYN/TNFSF15/POU2AF1/LBR/MMEL1/CD247/IL12RB1/IL12A/TNPO3",10
